date,product_id,event_type,quantity,expected_delivery,cost,stockout,stockout_cost
2023-02-22,P007,delivery,122,,0.0,,
2023-02-19,P007,inventory,0,,0.0,True,312.98
2023-02-19,P008,inventory,34,,1.76,False,0.0
2023-02-19,P009,inventory,236,,1.81,False,0.0
2023-02-19,P010,inventory,268,,3.1,False,0.0
2023-02-20,P001,inventory,173,,7.33,False,0.0
2023-02-20,P002,inventory,69,,1.27,False,0.0
2023-02-20,P003,inventory,393,,8.76,False,0.0
2023-02-20,P004,inventory,108,,0.64,False,0.0
2023-02-20,P005,reorder,141,2023-02-23,1139.88,,
2023-02-23,P005,delivery,141,,0.0,,
2023-02-20,P005,inventory,0,,0.0,True,268.39
2023-02-20,P006,reorder,108,2023-02-24,3175.76,,
2023-02-24,P006,delivery,108,,0.0,,
2023-02-20,P006,inventory,0,,0.0,True,477.68
2023-02-20,P007,reorder,72,2023-02-24,1654.64,,
2023-02-24,P007,delivery,72,,0.0,,
2023-02-20,P007,inventory,0,,0.0,True,340.59
2023-02-20,P008,reorder,55,2023-03-01,3712.21,,
2023-03-01,P008,delivery,55,,0.0,,
2023-02-20,P008,inventory,0,,0.0,False,0.0
2023-02-20,P009,inventory,183,,1.4,False,0.0
2023-02-20,P010,inventory,270,,3.13,False,0.0
2023-02-21,P001,inventory,284,,12.04,False,0.0
2023-02-21,P002,inventory,163,,3.0,False,0.0
2023-02-21,P003,inventory,391,,8.72,False,0.0
2023-02-21,P004,inventory,78,,0.46,False,0.0
2023-02-21,P005,inventory,45,,0.36,False,0.0
2023-02-21,P006,inventory,50,,0.98,False,0.0
2023-02-21,P007,reorder,88,2023-02-26,2018.08,,
2023-02-26,P007,delivery,88,,0.0,,
2023-02-21,P007,inventory,20,,0.24,False,0.0
2023-02-21,P008,inventory,76,,3.93,False,0.0
2023-02-21,P009,inventory,131,,1.01,False,0.0
2023-02-21,P010,inventory,206,,2.39,False,0.0
2023-02-22,P001,inventory,365,,15.47,False,0.0
2023-02-22,P002,inventory,223,,4.11,False,0.0
2023-02-22,P003,inventory,305,,6.8,False,0.0
2023-02-22,P004,inventory,44,,0.26,False,0.0
2023-02-22,P005,inventory,162,,1.29,False,0.0
2023-02-22,P006,reorder,131,2023-03-01,3845.2,,
2023-03-01,P006,delivery,131,,0.0,,
2023-02-22,P006,inventory,0,,0.0,True,34.12
2023-02-22,P007,reorder,59,2023-02-26,1359.34,,
2023-02-26,P007,delivery,59,,0.0,,
2023-02-22,P007,inventory,0,,0.0,True,285.36
2023-02-22,P008,inventory,45,,2.33,False,0.0
2023-02-22,P009,inventory,90,,0.69,False,0.0
2023-02-22,P010,inventory,159,,1.84,False,0.0
2023-02-23,P001,inventory,325,,13.78,False,0.0
2023-02-23,P002,inventory,424,,7.81,False,0.0
2023-02-23,P003,inventory,232,,5.17,False,0.0
2023-02-23,P004,reorder,112,2023-02-28,728.03,,
2023-02-28,P004,delivery,112,,0.0,,
2023-02-23,P004,inventory,9,,0.05,False,0.0
2023-02-23,P005,inventory,182,,1.45,False,0.0
2023-02-23,P006,reorder,51,2023-02-27,1516.72,,
2023-02-27,P006,delivery,51,,0.0,,
2023-02-23,P006,inventory,0,,0.0,True,733.58
2023-02-23,P007,inventory,128,,1.55,False,0.0
2023-02-23,P008,inventory,171,,8.84,False,0.0
2023-02-23,P009,inventory,54,,0.41,False,0.0
2023-02-23,P010,inventory,96,,1.11,False,0.0
2023-02-24,P001,inventory,406,,17.21,False,0.0
2023-02-24,P002,inventory,374,,6.89,False,0.0
2023-02-24,P003,inventory,170,,3.79,False,0.0
2023-02-24,P004,reorder,128,2023-02-28,830.06,,
2023-02-28,P004,delivery,128,,0.0,,
2023-02-24,P004,inventory,0,,0.0,True,172.62
2023-02-24,P005,inventory,286,,2.28,False,0.0
2023-02-24,P006,reorder,50,2023-03-01,1487.61,,
2023-03-01,P006,delivery,50,,0.0,,
2023-02-24,P006,inventory,0,,0.0,True,1074.77
2023-02-24,P007,inventory,135,,1.64,False,0.0
2023-02-24,P008,inventory,214,,11.06,False,0.0
2023-02-24,P009,reorder,84,2023-02-25,651.03,,
2023-02-25,P009,delivery,84,,0.0,,
2023-02-24,P009,inventory,9,,0.07,False,0.0
2023-02-24,P010,reorder,113,2023-03-01,2358.16,,
2023-03-01,P010,delivery,113,,0.0,,
2023-02-24,P010,inventory,18,,0.21,False,0.0
2023-02-25,P001,inventory,543,,23.02,False,0.0
2023-02-25,P002,inventory,395,,7.27,False,0.0
2023-02-25,P003,inventory,106,,2.36,False,0.0
2023-02-25,P004,reorder,86,2023-02-28,562.23,,
2023-02-28,P004,delivery,86,,0.0,,
2023-02-25,P004,inventory,0,,0.0,True,155.36
2023-02-25,P005,inventory,239,,1.9,False,0.0
2023-02-25,P006,inventory,53,,1.04,False,0.0
2023-02-25,P007,inventory,166,,2.01,False,0.0
2023-02-25,P008,inventory,186,,9.61,False,0.0
2023-02-25,P009,reorder,85,2023-02-26,658.6,,
2023-02-26,P009,delivery,85,,0.0,,
2023-02-25,P009,inventory,0,,0.0,True,314.29
2023-02-25,P010,reorder,136,2023-03-01,2833.91,,
2023-03-01,P010,delivery,136,,0.0,,
2023-02-25,P010,inventory,0,,0.0,True,442.48
2023-02-26,P001,inventory,607,,25.73,False,0.0
2023-02-26,P002,inventory,351,,6.46,False,0.0
2023-02-26,P003,inventory,49,,1.09,False,0.0
2023-02-26,P004,reorder,146,2023-02-28,944.85,,
2023-02-28,P004,delivery,146,,0.0,,
2023-02-26,P004,inventory,0,,0.0,True,189.88
2023-02-26,P005,inventory,198,,1.58,False,0.0
2023-02-26,P006,reorder,112,2023-03-04,3292.18,,
2023-03-04,P006,delivery,112,,0.0,,
2023-02-26,P006,inventory,7,,0.14,False,0.0
2023-02-26,P007,reorder,115,2023-02-28,2631.38,,
2023-02-28,P007,delivery,115,,0.0,,
2023-02-26,P007,inventory,127,,1.54,False,0.0
2023-02-26,P008,inventory,145,,7.49,False,0.0
2023-02-26,P009,inventory,35,,0.27,False,0.0
2023-02-26,P010,reorder,58,2023-03-04,1220.48,,
2023-03-04,P010,delivery,58,,0.0,,
2023-02-26,P010,inventory,0,,0.0,True,625.25
2023-02-27,P001,inventory,692,,29.33,False,0.0
2023-02-27,P002,inventory,305,,5.62,False,0.0
2023-02-27,P003,reorder,62,2023-03-04,1954.43,,
2023-03-04,P003,delivery,62,,0.0,,
2023-02-27,P003,inventory,0,,0.0,True,264.09
2023-02-27,P004,reorder,106,2023-02-28,689.77,,
2023-02-28,P004,delivery,106,,0.0,,
2023-02-27,P004,inventory,0,,0.0,True,351.0
2023-02-27,P005,inventory,164,,1.31,False,0.0
2023-02-27,P006,reorder,137,2023-03-06,4019.83,,
2023-03-06,P006,delivery,137,,0.0,,
2023-02-27,P006,inventory,0,,0.0,True,733.58
2023-02-27,P007,inventory,227,,2.75,False,0.0
2023-02-27,P008,inventory,105,,5.43,False,0.0
2023-02-27,P009,inventory,74,,0.57,False,0.0
2023-02-27,P010,reorder,147,2023-03-03,3061.45,,
2023-03-03,P010,delivery,147,,0.0,,
2023-02-27,P010,inventory,0,,0.0,True,692.58
2023-02-28,P001,inventory,643,,27.25,False,0.0
2023-02-28,P002,inventory,262,,4.82,False,0.0
2023-02-28,P003,reorder,89,2023-03-08,2793.78,,
2023-03-08,P003,delivery,89,,0.0,,
2023-02-28,P003,inventory,0,,0.0,True,1509.07
2023-02-28,P004,reorder,90,2023-03-03,587.74,,
2023-03-03,P004,delivery,90,,0.0,,
2023-02-28,P004,inventory,0,,0.0,True,218.65
2023-02-28,P005,inventory,132,,1.05,False,0.0
2023-02-28,P006,reorder,110,2023-03-05,3233.97,,
2023-03-05,P006,delivery,110,,0.0,,
2023-02-28,P006,inventory,8,,0.16,False,0.0
2023-02-28,P007,inventory,187,,2.27,False,0.0
2023-02-28,P008,inventory,206,,10.65,False,0.0
2023-02-28,P009,inventory,36,,0.28,False,0.0
2023-02-28,P010,reorder,123,2023-03-04,2565.01,,
2023-03-04,P010,delivery,123,,0.0,,
2023-02-28,P010,inventory,0,,0.0,True,702.2
2023-03-01,P001,inventory,614,,26.03,False,0.0
2023-03-01,P002,inventory,206,,3.79,False,0.0
2023-03-01,P003,reorder,74,2023-03-07,2327.48,,
2023-03-07,P003,delivery,74,,0.0,,
2023-03-01,P003,inventory,0,,0.0,True,1509.07
2023-03-01,P004,inventory,545,,3.21,False,0.0
2023-03-01,P005,inventory,84,,0.67,False,0.0
2023-03-01,P006,reorder,70,2023-03-06,2069.73,,
2023-03-06,P006,delivery,70,,0.0,,
2023-03-01,P006,inventory,0,,0.0,True,955.35
2023-03-01,P007,inventory,255,,3.09,False,0.0
2023-03-01,P008,inventory,164,,8.48,False,0.0
2023-03-01,P009,reorder,116,2023-03-03,893.18,,
2023-03-03,P009,delivery,116,,0.0,,
2023-03-01,P009,inventory,0,,0.0,True,106.74
2023-03-01,P010,reorder,110,2023-03-06,2296.1,,
2023-03-06,P010,delivery,110,,0.0,,
2023-03-01,P010,inventory,0,,0.0,True,509.82
2023-03-02,P001,inventory,578,,24.5,False,0.0
2023-03-02,P002,inventory,162,,2.98,False,0.0
2023-03-02,P003,reorder,149,2023-03-07,4659.0,,
2023-03-07,P003,delivery,149,,0.0,,
2023-03-02,P003,inventory,0,,0.0,True,1188.39
2023-03-02,P004,inventory,512,,3.01,False,0.0
2023-03-02,P005,inventory,41,,0.33,False,0.0
2023-03-02,P006,inventory,125,,2.46,False,0.0
2023-03-02,P007,inventory,205,,2.49,False,0.0
2023-03-02,P008,inventory,180,,9.3,False,0.0
2023-03-02,P009,reorder,97,2023-03-05,749.4,,
2023-03-05,P009,delivery,97,,0.0,,
2023-03-02,P009,inventory,0,,0.0,True,338.01
2023-03-02,P010,inventory,183,,2.12,False,0.0
2023-03-03,P001,inventory,541,,22.93,False,0.0
2023-03-03,P002,inventory,124,,2.28,False,0.0
2023-03-03,P003,reorder,145,2023-03-11,4534.65,,
2023-03-11,P003,delivery,145,,0.0,,
2023-03-03,P003,inventory,0,,0.0,True,1226.12
2023-03-03,P004,inventory,482,,2.84,False,0.0
2023-03-03,P005,reorder,89,2023-03-05,725.29,,
2023-03-05,P005,delivery,89,,0.0,,
2023-03-03,P005,inventory,0,,0.0,True,7.25
2023-03-03,P006,inventory,93,,1.83,False,0.0
2023-03-03,P007,inventory,157,,1.9,False,0.0
2023-03-03,P008,inventory,137,,7.08,False,0.0
2023-03-03,P009,reorder,147,2023-03-06,1127.75,,
2023-03-06,P009,delivery,147,,0.0,,
2023-03-03,P009,inventory,0,,0.0,True,243.13
2023-03-03,P010,inventory,116,,1.34,False,0.0
2023-03-04,P001,inventory,490,,20.77,False,0.0
2023-03-04,P002,inventory,60,,1.1,False,0.0
2023-03-04,P003,reorder,132,2023-03-08,4130.52,,
2023-03-08,P003,delivery,132,,0.0,,
2023-03-04,P003,inventory,0,,0.0,True,1282.71
2023-03-04,P004,inventory,526,,3.1,False,0.0
2023-03-04,P005,reorder,108,2023-03-07,876.77,,
2023-03-07,P005,delivery,108,,0.0,,
2023-03-04,P005,inventory,0,,0.0,True,304.66
2023-03-04,P006,reorder,148,2023-03-10,4340.0,,
2023-03-10,P006,delivery,148,,0.0,,
2023-03-04,P006,inventory,27,,0.53,False,0.0
2023-03-04,P007,inventory,111,,1.35,False,0.0
2023-03-04,P008,inventory,93,,4.81,False,0.0
2023-03-04,P009,inventory,70,,0.54,False,0.0
2023-03-04,P010,inventory,188,,2.18,False,0.0
2023-03-05,P001,inventory,445,,18.86,False,0.0
2023-03-05,P002,reorder,97,2023-03-12,2790.07,,
2023-03-12,P002,delivery,97,,0.0,,
2023-03-05,P002,inventory,0,,0.0,True,46.16
2023-03-05,P003,reorder,53,2023-03-09,1674.65,,
2023-03-09,P003,delivery,53,,0.0,,
2023-03-05,P003,inventory,0,,0.0,True,169.77
2023-03-05,P004,inventory,472,,2.78,False,0.0
2023-03-05,P005,reorder,98,2023-03-07,797.04,,
2023-03-07,P005,delivery,98,,0.0,,
2023-03-05,P005,inventory,0,,0.0,True,326.42
2023-03-05,P006,inventory,81,,1.59,False,0.0
2023-03-05,P007,inventory,72,,0.87,False,0.0
2023-03-05,P008,inventory,47,,2.43,False,0.0
2023-03-05,P009,reorder,77,2023-03-08,598.06,,
2023-03-08,P009,delivery,77,,0.0,,
2023-03-05,P009,inventory,15,,0.12,False,0.0
2023-03-05,P010,inventory,315,,3.65,False,0.0
2023-03-06,P001,inventory,408,,17.29,False,0.0
2023-03-06,P002,reorder,85,2023-03-12,2448.69,,
2023-03-12,P002,delivery,85,,0.0,,
2023-03-06,P002,inventory,0,,0.0,True,369.28
2023-03-06,P003,reorder,63,2023-03-10,1985.52,,
2023-03-10,P003,delivery,63,,0.0,,
2023-03-06,P003,inventory,0,,0.0,True,1320.43
2023-03-06,P004,inventory,419,,2.47,False,0.0
2023-03-06,P005,inventory,49,,0.39,False,0.0
2023-03-06,P006,inventory,128,,2.52,False,0.0
2023-03-06,P007,reorder,142,2023-03-12,3244.69,,
2023-03-12,P007,delivery,142,,0.0,,
2023-03-06,P007,inventory,26,,0.32,False,0.0
2023-03-06,P008,reorder,125,2023-03-09,8377.5,,
2023-03-09,P008,delivery,125,,0.0,,
2023-03-06,P008,inventory,0,,0.0,True,101.57
2023-03-06,P009,inventory,69,,0.53,False,0.0
2023-03-06,P010,inventory,249,,2.88,False,0.0
2023-03-07,P001,reorder,134,2023-03-15,7650.16,,
2023-03-15,P001,delivery,134,,0.0,,
2023-03-07,P001,inventory,369,,15.64,False,0.0
2023-03-07,P002,reorder,99,2023-03-10,2846.96,,
2023-03-10,P002,delivery,99,,0.0,,
2023-03-07,P002,inventory,0,,0.0,True,723.18
2023-03-07,P003,reorder,138,2023-03-16,4317.04,,
2023-03-16,P003,delivery,138,,0.0,,
2023-03-07,P003,inventory,0,,0.0,True,1282.71
2023-03-07,P004,inventory,374,,2.2,False,0.0
2023-03-07,P005,reorder,140,2023-03-08,1131.91,,
2023-03-08,P005,delivery,140,,0.0,,
2023-03-07,P005,inventory,6,,0.05,False,0.0
2023-03-07,P006,inventory,270,,5.31,False,0.0
2023-03-07,P007,reorder,85,2023-03-13,1949.93,,
2023-03-13,P007,delivery,85,,0.0,,
2023-03-07,P007,inventory,0,,0.0,True,211.72
2023-03-07,P008,reorder,127,2023-03-13,8510.8,,
2023-03-13,P008,delivery,127,,0.0,,
2023-03-07,P008,inventory,0,,0.0,True,2183.8
2023-03-07,P009,inventory,168,,1.29,False,0.0
2023-03-07,P010,inventory,311,,3.6,False,0.0
2023-03-08,P001,inventory,326,,13.82,False,0.0
2023-03-08,P002,reorder,93,2023-03-13,2676.28,,
2023-03-13,P002,delivery,93,,0.0,,
2023-03-08,P002,inventory,0,,0.0,True,723.18
2023-03-08,P003,inventory,164,,3.66,False,0.0
2023-03-08,P004,inventory,331,,1.95,False,0.0
2023-03-08,P005,inventory,176,,1.4,False,0.0
2023-03-08,P006,inventory,208,,4.09,False,0.0
2023-03-08,P007,reorder,67,2023-03-13,1541.06,,
2023-03-13,P007,delivery,67,,0.0,,
2023-03-08,P007,inventory,0,,0.0,True,322.18
2023-03-08,P008,reorder,145,2023-03-16,9710.44,,
2023-03-16,P008,delivery,145,,0.0,,
2023-03-08,P008,inventory,0,,0.0,True,2183.8
2023-03-08,P009,inventory,119,,0.91,False,0.0
2023-03-08,P010,inventory,243,,2.82,False,0.0
2023-03-09,P001,inventory,283,,12.0,False,0.0
2023-03-09,P002,reorder,69,2023-03-13,1993.52,,
2023-03-13,P002,delivery,69,,0.0,,
2023-03-09,P002,inventory,0,,0.0,True,584.7
2023-03-09,P003,inventory,313,,6.98,False,0.0
2023-03-09,P004,inventory,292,,1.72,False,0.0
2023-03-09,P005,inventory,277,,2.21,False,0.0
2023-03-09,P006,inventory,155,,3.05,False,0.0
2023-03-09,P007,reorder,106,2023-03-13,2426.95,,
2023-03-13,P007,delivery,106,,0.0,,
2023-03-09,P007,inventory,0,,0.0,True,368.21
2023-03-09,P008,reorder,81,2023-03-17,5445.03,,
2023-03-17,P008,delivery,81,,0.0,,
2023-03-09,P008,inventory,0,,0.0,True,2082.23
2023-03-09,P009,inventory,154,,1.18,False,0.0
2023-03-09,P010,inventory,184,,2.13,False,0.0
2023-03-10,P001,inventory,247,,10.47,False,0.0
2023-03-10,P002,reorder,121,2023-03-12,3472.82,,
2023-03-12,P002,delivery,121,,0.0,,
2023-03-10,P002,inventory,0,,0.0,True,553.93
2023-03-10,P003,inventory,292,,6.51,False,0.0
2023-03-10,P004,inventory,248,,1.46,False,0.0
2023-03-10,P005,reorder,148,2023-03-12,1195.69,,
2023-03-12,P005,delivery,148,,0.0,,
2023-03-10,P005,inventory,241,,1.92,False,0.0
2023-03-10,P006,inventory,121,,2.38,False,0.0
2023-03-10,P007,reorder,150,2023-03-18,3426.41,,
2023-03-18,P007,delivery,150,,0.0,,
2023-03-10,P007,inventory,0,,0.0,True,386.62
2023-03-10,P008,inventory,90,,4.65,False,0.0
2023-03-10,P009,inventory,115,,0.88,False,0.0
2023-03-10,P010,inventory,124,,1.44,False,0.0
2023-03-11,P001,inventory,206,,8.73,False,0.0
2023-03-11,P002,inventory,50,,0.92,False,0.0
2023-03-11,P003,inventory,287,,6.4,False,0.0
2023-03-11,P004,inventory,212,,1.25,False,0.0
2023-03-11,P005,inventory,189,,1.51,False,0.0
2023-03-11,P006,inventory,207,,4.07,False,0.0
2023-03-11,P007,reorder,96,2023-03-15,2199.8,,
2023-03-15,P007,delivery,96,,0.0,,
2023-03-11,P007,inventory,0,,0.0,True,331.39
2023-03-11,P008,inventory,45,,2.33,False,0.0
2023-03-11,P009,inventory,49,,0.38,False,0.0
2023-03-11,P010,inventory,60,,0.7,False,0.0
2023-03-12,P001,inventory,147,,6.23,False,0.0
2023-03-12,P002,reorder,145,2023-03-20,4155.57,,
2023-03-20,P002,delivery,145,,0.0,,
2023-03-12,P002,inventory,2,,0.04,False,0.0
2023-03-12,P003,inventory,367,,8.18,False,0.0
2023-03-12,P004,inventory,166,,0.98,False,0.0
2023-03-12,P005,inventory,148,,1.18,False,0.0
2023-03-12,P006,inventory,140,,2.75,False,0.0
2023-03-12,P007,reorder,112,2023-03-16,2563.24,,
2023-03-16,P007,delivery,112,,0.0,,
2023-03-12,P007,inventory,0,,0.0,True,423.44
2023-03-12,P008,reorder,56,2023-03-20,3778.86,,
2023-03-20,P008,delivery,56,,0.0,,
2023-03-12,P008,inventory,0,,0.0,True,457.07
2023-03-12,P009,reorder,117,2023-03-15,900.74,,
2023-03-15,P009,delivery,117,,0.0,,
2023-03-12,P009,inventory,0,,0.0,True,53.37
2023-03-12,P010,reorder,57,2023-03-18,1199.8,,
2023-03-18,P010,delivery,57,,0.0,,
2023-03-12,P010,inventory,0,,0.0,True,134.67
2023-03-13,P001,inventory,110,,4.66,False,0.0
2023-03-13,P002,inventory,267,,4.92,False,0.0
2023-03-13,P003,reorder,105,2023-03-18,3291.17,,
2023-03-18,P003,delivery,105,,0.0,,
2023-03-13,P003,inventory,281,,6.26,False,0.0
2023-03-13,P004,inventory,129,,0.76,False,0.0
2023-03-13,P005,inventory,262,,2.09,False,0.0
2023-03-13,P006,inventory,83,,1.63,False,0.0
2023-03-13,P007,inventory,103,,1.25,False,0.0
2023-03-13,P008,reorder,118,2023-03-23,7910.97,,
2023-03-23,P008,delivery,118,,0.0,,
2023-03-13,P008,inventory,0,,0.0,True,2336.16
2023-03-13,P009,reorder,112,2023-03-15,862.91,,
2023-03-15,P009,delivery,112,,0.0,,
2023-03-13,P009,inventory,0,,0.0,True,231.27
2023-03-13,P010,reorder,86,2023-03-18,1799.66,,
2023-03-18,P010,delivery,86,,0.0,,
2023-03-13,P010,inventory,0,,0.0,True,788.78
2023-03-14,P001,inventory,71,,3.01,False,0.0
2023-03-14,P002,inventory,390,,7.18,False,0.0
2023-03-14,P003,inventory,208,,4.64,False,0.0
2023-03-14,P004,inventory,98,,0.58,False,0.0
2023-03-14,P005,inventory,232,,1.85,False,0.0
2023-03-14,P006,reorder,149,2023-03-20,4369.11,,
2023-03-20,P006,delivery,149,,0.0,,
2023-03-14,P006,inventory,22,,0.43,False,0.0
2023-03-14,P007,inventory,324,,3.93,False,0.0
2023-03-14,P008,inventory,71,,3.67,False,0.0
2023-03-14,P009,reorder,115,2023-03-15,885.61,,
2023-03-15,P009,delivery,115,,0.0,,
2023-03-14,P009,inventory,0,,0.0,True,225.34
2023-03-14,P010,reorder,61,2023-03-18,1282.54,,
2023-03-18,P010,delivery,61,,0.0,,
2023-03-14,P010,inventory,0,,0.0,True,548.3
2023-03-15,P001,inventory,39,,1.65,False,0.0
2023-03-15,P002,inventory,318,,5.86,False,0.0
2023-03-15,P003,inventory,142,,3.17,False,0.0
2023-03-15,P004,inventory,58,,0.34,False,0.0
2023-03-15,P005,inventory,198,,1.58,False,0.0
2023-03-15,P006,reorder,137,2023-03-21,4019.83,,
2023-03-21,P006,delivery,137,,0.0,,
2023-03-15,P006,inventory,0,,0.0,True,528.86
2023-03-15,P007,inventory,280,,3.39,False,0.0
2023-03-15,P008,reorder,85,2023-03-21,5711.62,,
2023-03-21,P008,delivery,85,,0.0,,
2023-03-15,P008,inventory,23,,1.19,False,0.0
2023-03-15,P009,reorder,109,2023-03-20,840.21,,
2023-03-20,P009,delivery,109,,0.0,,
2023-03-15,P009,inventory,0,,0.0,True,296.5
2023-03-15,P010,reorder,107,2023-03-19,2234.05,,
2023-03-19,P010,delivery,107,,0.0,,
2023-03-15,P010,inventory,0,,0.0,True,663.73
2023-03-16,P001,inventory,138,,5.85,False,0.0
2023-03-16,P002,inventory,276,,5.08,False,0.0
2023-03-16,P003,inventory,68,,1.52,False,0.0
2023-03-16,P004,reorder,92,2023-03-20,600.49,,
2023-03-20,P004,delivery,92,,0.0,,
2023-03-16,P004,inventory,19,,0.11,False,0.0
2023-03-16,P005,inventory,165,,1.31,False,0.0
2023-03-16,P006,reorder,132,2023-03-23,3874.3,,
2023-03-23,P006,delivery,132,,0.0,,
2023-03-16,P006,inventory,0,,0.0,True,1108.89
2023-03-16,P007,inventory,337,,4.09,False,0.0
2023-03-16,P008,reorder,108,2023-03-22,7244.5,,
2023-03-22,P008,delivery,108,,0.0,,
2023-03-16,P008,inventory,0,,0.0,True,964.94
2023-03-16,P009,inventory,306,,2.35,False,0.0
2023-03-16,P010,reorder,138,2023-03-20,2875.28,,
2023-03-20,P010,delivery,138,,0.0,,
2023-03-16,P010,inventory,0,,0.0,True,529.06
2023-03-17,P001,inventory,98,,4.15,False,0.0
2023-03-17,P002,inventory,228,,4.2,False,0.0
2023-03-17,P003,inventory,123,,2.74,False,0.0
2023-03-17,P004,reorder,101,2023-03-19,657.88,,
2023-03-19,P004,delivery,101,,0.0,,
2023-03-17,P004,inventory,0,,0.0,True,103.57
2023-03-17,P005,inventory,136,,1.08,False,0.0
2023-03-17,P006,reorder,50,2023-03-21,1487.61,,
2023-03-21,P006,delivery,50,,0.0,,
2023-03-17,P006,inventory,0,,0.0,True,921.24
2023-03-17,P007,inventory,400,,4.85,False,0.0
2023-03-17,P008,inventory,96,,4.96,False,0.0
2023-03-17,P009,reorder,91,2023-03-18,704.0,,
2023-03-18,P009,delivery,91,,0.0,,
2023-03-17,P009,inventory,262,,2.01,False,0.0
2023-03-17,P010,reorder,104,2023-03-20,2171.99,,
2023-03-20,P010,delivery,104,,0.0,,
2023-03-17,P010,inventory,0,,0.0,True,615.63
2023-03-18,P001,inventory,55,,2.33,False,0.0
2023-03-18,P002,inventory,185,,3.41,False,0.0
2023-03-18,P003,inventory,43,,0.96,False,0.0
2023-03-18,P004,reorder,148,2023-03-19,957.6,,
2023-03-19,P004,delivery,148,,0.0,,
2023-03-18,P004,inventory,0,,0.0,True,207.15
2023-03-18,P005,inventory,93,,0.74,False,0.0
2023-03-18,P006,reorder,108,2023-03-26,3175.76,,
2023-03-26,P006,delivery,108,,0.0,,
2023-03-18,P006,inventory,0,,0.0,True,972.41
2023-03-18,P007,inventory,352,,4.27,False,0.0
2023-03-18,P008,inventory,130,,6.72,False,0.0
2023-03-18,P009,inventory,206,,1.58,False,0.0
2023-03-18,P010,reorder,95,2023-03-23,1985.83,,
2023-03-23,P010,delivery,95,,0.0,,
2023-03-18,P010,inventory,0,,0.0,True,663.73
2023-03-19,P001,reorder,141,2023-03-27,8047.06,,
2023-03-27,P001,delivery,141,,0.0,,
2023-03-19,P001,inventory,3,,0.13,False,0.0
2023-03-19,P002,inventory,132,,2.43,False,0.0
2023-03-19,P003,inventory,87,,1.94,False,0.0
2023-03-19,P004,reorder,148,2023-03-22,957.6,,
2023-03-22,P004,delivery,148,,0.0,,
2023-03-19,P004,inventory,0,,0.0,True,235.92
2023-03-19,P005,inventory,51,,0.41,False,0.0
2023-03-19,P006,reorder,89,2023-03-25,2622.75,,
2023-03-25,P006,delivery,89,,0.0,,
2023-03-19,P006,inventory,0,,0.0,True,1228.31
2023-03-19,P007,inventory,465,,5.64,False,0.0
2023-03-19,P008,reorder,127,2023-03-28,8510.8,,
2023-03-28,P008,delivery,127,,0.0,,
2023-03-19,P008,inventory,90,,4.65,False,0.0
2023-03-19,P009,inventory,253,,1.94,False,0.0
2023-03-19,P010,reorder,66,2023-03-23,1385.96,,
2023-03-23,P010,delivery,66,,0.0,,
2023-03-19,P010,inventory,136,,1.58,False,0.0
2023-03-20,P001,reorder,119,2023-03-27,6799.66,,
2023-03-27,P001,delivery,119,,0.0,,
2023-03-20,P001,inventory,0,,0.0,True,1415.55
2023-03-20,P002,inventory,81,,1.49,False,0.0
2023-03-20,P003,reorder,58,2023-03-27,1830.08,,
2023-03-27,P003,delivery,58,,0.0,,
2023-03-20,P003,inventory,26,,0.58,False,0.0
2023-03-20,P004,inventory,216,,1.27,False,0.0
2023-03-20,P005,reorder,90,2023-03-21,733.26,,
2023-03-21,P005,delivery,90,,0.0,,
2023-03-20,P005,inventory,12,,0.1,False,0.0
2023-03-20,P006,reorder,79,2023-04-01,2331.69,,
2023-04-01,P006,delivery,79,,0.0,,
2023-03-20,P006,inventory,0,,0.0,True,1143.01
2023-03-20,P007,inventory,423,,5.13,False,0.0
2023-03-20,P008,inventory,43,,2.22,False,0.0
2023-03-20,P009,inventory,217,,1.67,False,0.0
2023-03-20,P010,inventory,185,,2.14,False,0.0
2023-03-21,P001,reorder,79,2023-03-28,4531.66,,
2023-03-28,P001,delivery,79,,0.0,,
2023-03-21,P001,inventory,0,,0.0,True,1492.06
2023-03-21,P002,inventory,192,,3.54,False,0.0
2023-03-21,P003,reorder,77,2023-03-27,2420.74,,
2023-03-27,P003,delivery,77,,0.0,,
2023-03-21,P003,inventory,0,,0.0,True,1112.94
